"Pedon_ID","UTM_ID","H_number","Horizon","topDepth_cm","bottomDepth_cm","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma","texture","text_modifier","clay","sand","RF","Gravel","Cobbles","Stones","structure","dry_cons","moist_cons","stickiness","plasticity","roots","pores","pH","EC","Eff.","Boundary","CaCO3_meas","Gyp_meas","CaCO3_vis","Gyp_vis","concent_kind_.","pv_kind","pv_.","pv_distinct","pv_location","notes"
NA,"0362103_3584529",1,"A",0,25,NA,NA,NA,"7.5YR",3,4,"SL",NA,8,NA,5,NA,NA,NA,"1 SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362103_3584529",2,"B1",25,76,NA,NA,NA,"7.5YR",3,4,"SL",NA,10,NA,10,NA,NA,NA,"1 SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362103_3584529",3,"B2",76,114,NA,NA,NA,"7.5YR",4,4,"SL",NA,10,NA,10,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362103_3584529",4,"BC",114,152,NA,NA,NA,"7.5YR",4,4,"SL",NA,5,NA,15,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1","0362207_3639959",1,"Ayz",0,3,NA,NA,NA,"10YR",4,4,"SL",NA,10,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA
"1","0362207_3639959",2,"Cyz",3,5,NA,NA,NA,"10YR",6,3,"SL","GYP",5,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,NA,NA,NA,NA,NA,NA
"1","0362207_3639959",3,"2Byzm",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petrogypsic horizon"
"1","0362241_3639656",1,"Ayz",0,8,NA,NA,NA,"10YR",4,4,"SL",NA,10,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA
"1","0362241_3639656",2,"Cyz",8,30,NA,NA,NA,"10YR",6,3,"LS","GYP",0,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA
"1","0362241_3639656",3,"Cyz",30,36,NA,NA,NA,"10YR",6,3,"SL","GYP",8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","0362241_3639656",4,"2Byzm",36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","0362252_3640842",1,"Ayz",0,25,NA,NA,NA,"2.5YR",7,2,"LS","GYP",2,NA,0,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,60,NA,NA,NA,NA,NA,NA
"1","0362252_3640842",2,"2Byzm",25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petrogypsic at 10"""
NA,"0362413_3677893",1,NA,0,30,NA,NA,NA,"7.5YR",4,4,"SL",NA,10,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"ReSTricted at 12"" by SToNEs + GRaVEl."
NA,"0362518_3619175",1,"A",0,2,NA,NA,NA,"5YR",3,3,"LS",NA,5,NA,10,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362518_3619175",2,"Bw",2,20,NA,NA,NA,"5YR",3,3,"LS",NA,5,NA,5,NA,NA,NA,"1 SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362518_3619175",3,"C",20,45,NA,NA,NA,"5YR",4,4,"LS",NA,5,NA,28,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,1,0,NA,NA,NA,NA,NA,"At 20'' have 28% gravels and a few cobbles."
NA,"0362518_3619175",4,"2Bk",45,55,NA,NA,NA,"7.5YR",4,6,"SL",NA,8,NA,5,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,8,0,NA,NA,NA,NA,NA,"8% visible CACO3 in peds plus coats on gravel."
"AM072710T2","0362533_3708267",1,"A",0,64,NA,NA,NA,"7.5YR",4,3,"SL","GR",NA,NA,25,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362533_3708267",2,"Bk",64,152,NA,NA,NA,"7.5YR",5,3,"SL","GRV",NA,NA,35,25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NM688JG0085","0362543_3733538",1,"A",0,6,NA,NA,NA,"7.5YR",4,4,"SL",NA,11,75,10,NA,NA,NA,"1 TK PL","S","VFR","MS","MP",NA,NA,NA,NA,NA,"DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NM688JG0085","0362543_3733538",2,"C1",6,26,NA,NA,NA,"7.5YR",4,4,"SL",NA,15,70,13,NA,NA,NA,"MA","S","VFR","MS","MP",NA,NA,NA,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NM688JG0085","0362543_3733538",3,"C2",26,49,NA,NA,NA,"7.5YR",5,4,"SL",NA,16,65,10,NA,NA,NA,"MA","S","VFR","MS","MP",NA,NA,NA,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NM688JG0085","0362543_3733538",4,"Bk1",49,126,"10YR",7,4,"10YR",6,4,"COSL",NA,9,75,1,NA,NA,NA,"1 M SBK","S","VFR","MS","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NM688JG0085","0362543_3733538",5,"Bk2",126,163,"7.5YR",7,4,"7.5YR",6,4,"SL",NA,11,75,1,NA,NA,NA,"0","S","VFR","SO","PO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","0362547_3640297",1,"Ayz",0,15,NA,NA,NA,"2.5YR",7,2,"SL",NA,2,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,55,NA,NA,NA,NA,NA,"Petrogypsic at 6"""
NA,"0362591_3729065",1,"A",0,10,"7.5YR",4,4,"7.5YR",4,3,"L",NA,16,NA,5,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362591_3729065",2,"Bw1",10,76,"7.5YR",4,4,"7.5YR",4,3,"L",NA,18,NA,5,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362591_3729065",3,"Bk",76,160,"7.5YR",7,3,"7.5YR",7,3,"L",NA,15,NA,10,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA
NA,"0362593_3589103",1,"A",0,30,NA,NA,NA,"7.5YR",3,4,"SL",NA,5,NA,5,NA,NA,NA,"1 SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362593_3589103",2,"B1",30,81,NA,NA,NA,"7.5YR",4,4,"SL",NA,8,NA,15,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362593_3589103",3,"B2",81,140,NA,NA,NA,"7.5YR",4,4,"SL",NA,15,NA,25,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"AM072710T2","0362607_3708287",1,"A",0,41,NA,NA,NA,"7.5YR",4,3,"SL",NA,NA,NA,35,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362607_3708287",2,"Bt",41,91,NA,NA,NA,"5YR",5,3,"SCL",NA,NA,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362607_3708287",3,"R",91,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","0362630_3639649",1,"Ayz",0,3,NA,NA,NA,"10YR",4,4,"SL",NA,10,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA
"1","0362630_3639649",2,"Cyz",3,46,NA,NA,NA,"10YR",6,4,"LS","GYP",0,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,55,NA,NA,NA,NA,NA,NA
"1","0362630_3639649",3,"2Byzm",46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petrogypsic at 18"""
NA,"0362645_3677719",1,"A",0,30,NA,NA,NA,"7.5YR",4,3,"SL",NA,10,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362645_3677719",2,"Bw",30,152,NA,NA,NA,"7.5YR",4,4,"SL",NA,12,NA,0,NA,NA,NA,"W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362666_3616640",1,"AB",0,25,NA,NA,NA,"7.5YR",4,3,"LS",NA,3,NA,8,8,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362666_3616640",2,"B",25,51,NA,NA,NA,"7.5YR",4,4,"SL",NA,5,NA,10,10,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"Restricted at 20"" by gravel + a few cobbles."
"AM072710T2","0362699_3708323",1,"A",0,33,NA,NA,NA,"5YR",4,3,"SL",NA,NA,NA,45,15,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362699_3708323",2,"Bt",33,69,NA,NA,NA,"5YR",5,4,"SCL",NA,NA,NA,40,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362699_3708323",3,"R",69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","0362713_3616524",1,"AB",0,20,NA,NA,NA,"7.5YR",4,4,"SL",NA,8,NA,15,15,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362713_3616524",2,"B1",20,41,NA,NA,NA,"7.5YR",4,4,"SL",NA,5,NA,20,15,NA,5,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"Restricted at 16"" by cobbles + stones, assumed skeletal below 16""."
"1","0362719_3640590",1,"Ayz1",0,36,NA,NA,NA,"10YR",4,4,"SL",NA,10,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA
"1","0362719_3640590",2,"Cyz2",36,43,NA,NA,NA,"10YR",6,3,"LS","GYP",2,NA,0,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,55,NA,NA,NA,NA,NA,NA
"1","0362719_3640590",3,"2Byzm",43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petrogypsic at 17"""
"5","0362746_3616426",1,"AB",0,20,NA,NA,NA,"7.5YR",4,4,"SL",NA,8,NA,5,5,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362746_3616426",2,"B1",20,81,NA,NA,NA,"7.5YR",4,4,"SL",NA,5,NA,15,15,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362746_3616426",3,"B2",81,91,NA,NA,NA,"7.5YR",5,4,"SL",NA,10,NA,20,15,NA,5,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"Restricted at 36"" by gravels + cobbles."
"5","0362779_3616296",1,"AB",0,15,NA,NA,NA,"7.5YR",4,4,"LS",NA,3,NA,10,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362779_3616296",2,"C1",15,51,NA,NA,NA,"7.5YR",4,4,"LS",NA,2,NA,25,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362779_3616296",3,"C2",51,91,NA,NA,NA,"7.5YR",4,4,"LS",NA,2,NA,30,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"Restricted at 36"" by gravels, a few stones."
"5","0362790_3616185",1,"Bw",0,25,NA,NA,NA,"7.5YR",4,4,"LS",NA,3,NA,22,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362790_3616185",2,"B1",25,91,NA,NA,NA,"7.5YR",4,4,"SL",NA,10,NA,15,NA,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"5","0362790_3616185",3,"B2",91,102,NA,NA,NA,"7.5YR",4,4,"SL",NA,10,NA,25,NA,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"Restricted at 40"" by gravels."
NA,"0362815_3619074",1,"A",0,2,NA,NA,NA,"5YR",4,4,"LS",NA,3,NA,8,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362815_3619074",2,"Bw",2,12,NA,NA,NA,"5YR",4,4,"LS",NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362815_3619074",3,"B",12,28,NA,NA,NA,"5YR",4,4,"SL",NA,8,NA,0,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362815_3619074",4,"2By",28,40,NA,NA,NA,"7.5YR",5,3,"SL",NA,15,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,0,3,NA,NA,NA,NA,NA,"At 28'' have possible lacustrine layer weak.At 40'' restricted by gravel. 28''-40'' have 3% visible white very small gypsum"
"JP061307T1","0362849_3647248",1,"Ayz",0,3,NA,NA,NA,"10YR",7,1,"SL","GYP",10,NA,0,NA,NA,NA,"1 F PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362849_3647248",2,"Cy",3,8,NA,NA,NA,"10YR",8,2,"SL","GYP",5,NA,0,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362849_3647248",3,"2Byzm",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0362853_3677496",1,"A",0,25,NA,NA,NA,"7.5YR",4,3,"SL",NA,15,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0362853_3677496",2,"Bk1",25,89,NA,NA,NA,"7.5YR",4,4,"SL",NA,12,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA
NA,"0362853_3677496",3,"Bk2",89,152,NA,NA,NA,"7.5YR",4,4,"L",NA,20,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"1","0362875_3640897",1,"Ayz",0,10,NA,NA,NA,"2.5YR",7,2,"SL","GYP",10,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,60,NA,NA,NA,NA,NA,NA
"1","0362875_3640897",2,"2Byzm",10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petrogypsic at 4"""
"JP061307T1","0362893_3647301",1,"Ayz",0,3,NA,NA,NA,"10YR",7,1,"SL","GYP",8,NA,NA,NA,NA,NA,"1 F PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362893_3647301",2,"Cy",3,8,NA,NA,NA,"10YR",8,2,"SL","GYP",8,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362893_3647301",3,"2Byzm",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362921_3708285",1,"A",0,69,NA,NA,NA,"7.5YR",4,3,"SL",NA,NA,NA,40,25,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362921_3708285",2,"Btk",69,124,NA,NA,NA,"5YR",5,3,"SCL",NA,NA,NA,40,25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM072710T2","0362921_3708285",3,"R",124,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362944_3647336",1,"Ayz",0,3,NA,NA,NA,"10YR",7,1,"SL","GYP",8,NA,NA,NA,NA,NA,"1 F PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362944_3647336",2,"Cy",3,8,NA,NA,NA,"10YR",8,2,"SL","GYP",7,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362944_3647336",3,"2Byzm",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362980_3647357",1,"Ayz",0,3,NA,NA,NA,"10YR",7,1,"SL","GYP",7,NA,NA,NA,NA,NA,"1 F PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362980_3647357",2,"Cy",3,8,NA,NA,NA,"10YR",8,1,"SL","GYP",7,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362980_3647357",3,"2Byzm",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362981_3647375",1,"Ayz",0,3,NA,NA,NA,"10YR",7,1,"SL","GYP",8,NA,NA,NA,NA,NA,"1 F PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362981_3647375",2,"Cy",3,8,NA,NA,NA,"10YR",8,1,"SL","GYP",7,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0362981_3647375",3,"2Byzm",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","0363038_3640034",1,"Ayz",0,5,NA,NA,NA,"10YR",4,4,"SL",NA,10,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA
"1","0363038_3640034",2,"Cy1",5,20,NA,NA,NA,"10YR",8,2,"LS","GYP",0,NA,0,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,60,NA,NA,NA,NA,NA,NA
"1","0363038_3640034",3,"2Byzm",20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petrogypsic at 8"""
NA,"0363041_3619172",1,"A",0,2,NA,NA,NA,"7.5YR",3,4,"LS",NA,5,NA,0,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0363041_3619172",2,"Bw",2,20,NA,NA,NA,"7.5YR",4,4,"LS",NA,5,NA,5,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0363041_3619172",3,"2By",20,45,NA,NA,NA,"10YR",5,3,"SL",NA,15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"At 20'' Lacustrine gypsum disseminated."
NA,"0363045_3689001",1,"C",0,152,NA,NA,NA,"7.5YR",6,2,"S",NA,2,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"JP061307T1","0363064_3647469",1,"A",0,3,NA,NA,NA,"10YR",7,1,"SL","GYP",8,NA,0,NA,NA,NA,"1 F PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0363064_3647469",2,"Cy",3,8,NA,NA,NA,"10YR",8,1,"SL","GYP",7,NA,0,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0363064_3647469",3,"2Byzm",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0363072_3677334",1,"A",0,15,NA,NA,NA,"7.5YR",4,3,"SL",NA,12,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0363072_3677334",2,"B",15,76,NA,NA,NA,"7.5YR",4,4,"SL",NA,15,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0363072_3677334",3,"Bk",76,152,NA,NA,NA,"7.5YR",4,4,"L",NA,20,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA
NA,"0363082_3688915",1,"C",0,152,NA,NA,NA,"10YR",6,2,"S",NA,1,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"JP061307T1","0363097_3647516",1,"A",0,3,NA,NA,NA,"10YR",7,1,"SL","GYP",8,NA,0,NA,NA,NA,"1 F PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP061307T1","0363097_3647516",2,"Cy",3,8,NA,NA,NA,"10YR",8,1,"SL","GYP",7,NA,0,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
